@RELATION STAGGER_Abrupt_Chain_Noise

@ATTRIBUTE size NUMERIC
@ATTRIBUTE color NUMERIC
@ATTRIBUTE shape NUMERIC
@ATTRIBUTE class {0,1}

@DATA
2.000000,2.236907,1.000000,1
1.000000,0.009415,0.000000,1
2.000000,0.107621,2.000000,1
2.000000,2.031927,2.000000,1
2.000000,-0.209537,1.000000,1
0.000000,0.137451,2.000000,0
2.000000,1.846117,1.000000,1
0.000000,0.997880,0.000000,0
0.000000,1.852853,1.000000,0
2.000000,1.031586,1.000000,1
0.000000,2.116639,1.000000,0
1.000000,1.968876,2.000000,1
0.000000,2.112626,0.000000,0
1.000000,1.005247,2.000000,1
2.000000,2.043815,0.000000,1
0.000000,0.098867,1.000000,0
2.000000,0.873627,0.000000,1
1.000000,0.074576,1.000000,1
2.000000,0.968292,0.000000,1
0.000000,0.908203,1.000000,0
1.000000,0.063873,0.000000,1
1.000000,1.082908,2.000000,1
2.000000,1.971966,1.000000,1
0.000000,2.038493,0.000000,0
2.000000,1.313311,1.000000,1
1.000000,2.020479,1.000000,1
0.000000,1.958186,2.000000,0
0.000000,1.993206,0.000000,0
1.000000,1.065906,2.000000,1
0.000000,1.992461,1.000000,0
2.000000,0.937376,2.000000,1
0.000000,0.138253,1.000000,0
1.000000,1.044077,1.000000,1
2.000000,-0.059540,0.000000,1
0.000000,0.092889,2.000000,0
2.000000,1.924386,2.000000,1
1.000000,2.104461,0.000000,1
0.000000,1.090198,0.000000,0
0.000000,0.011377,2.000000,0
1.000000,0.135033,2.000000,1
2.000000,0.273722,0.000000,1
2.000000,0.960131,0.000000,1
0.000000,1.907561,1.000000,0
0.000000,0.767988,1.000000,0
0.000000,1.133774,0.000000,0
0.000000,0.951052,2.000000,0
0.000000,0.028705,2.000000,0
2.000000,-0.032138,1.000000,1
1.000000,-0.081298,2.000000,1
2.000000,1.063097,1.000000,1
1.000000,1.109883,0.000000,1
0.000000,-0.074032,0.000000,0
1.000000,1.932924,0.000000,1
1.000000,2.206449,2.000000,1
2.000000,1.049006,1.000000,1
0.000000,0.922453,1.000000,0
0.000000,-0.172796,2.000000,0
2.000000,1.938643,0.000000,1
1.000000,2.120950,1.000000,1
1.000000,1.842762,2.000000,1
2.000000,1.017401,2.000000,1
1.000000,1.950576,0.000000,1
0.000000,2.054738,1.000000,0
0.000000,1.841762,2.000000,0
2.000000,0.022242,1.000000,1
0.000000,1.082440,2.000000,0
2.000000,1.031742,2.000000,1
0.000000,1.987023,0.000000,0
2.000000,0.866941,0.000000,1
1.000000,0.089630,1.000000,1
2.000000,1.845154,2.000000,1
0.000000,1.122770,1.000000,0
2.000000,2.008714,0.000000,1
1.000000,0.908121,2.000000,1
0.000000,1.168246,1.000000,0
2.000000,0.833835,1.000000,1
0.000000,1.890734,1.000000,0
0.000000,2.062444,0.000000,0
0.000000,-0.042924,0.000000,0
1.000000,0.988771,0.000000,1
0.000000,2.064065,0.000000,0
1.000000,0.048904,1.000000,1
1.000000,-0.046737,1.000000,1
2.000000,-0.017796,1.000000,1
1.000000,2.066809,0.000000,1
1.000000,0.879632,0.000000,1
0.000000,2.128885,0.000000,0
1.000000,0.929013,0.000000,1
0.000000,-0.069581,0.000000,0
0.000000,0.983800,2.000000,0
2.000000,0.955331,0.000000,1
2.000000,0.923555,2.000000,1
1.000000,1.043727,1.000000,1
0.000000,1.938130,1.000000,0
1.000000,2.061707,0.000000,1
0.000000,-0.124088,2.000000,0
1.000000,1.188721,2.000000,1
0.000000,0.942499,1.000000,0
0.000000,1.019695,1.000000,0
0.000000,1.145950,1.000000,0
0.000000,2.084105,1.000000,0
0.000000,2.061957,2.000000,0
2.000000,0.726921,2.000000,1
2.000000,1.975095,1.000000,1
0.000000,0.070882,0.000000,0
2.000000,0.089314,1.000000,1
2.000000,0.988218,1.000000,1
2.000000,-0.255238,0.000000,1
1.000000,-0.031300,2.000000,1
1.000000,2.118274,2.000000,1
2.000000,-0.038039,2.000000,1
1.000000,-0.016415,2.000000,1
2.000000,0.783847,1.000000,1
0.000000,1.069695,0.000000,0
2.000000,2.131843,0.000000,1
2.000000,1.892923,0.000000,1
2.000000,0.864439,0.000000,1
1.000000,2.041034,1.000000,1
0.000000,1.145370,2.000000,0
1.000000,1.038791,2.000000,1
0.000000,0.149347,0.000000,0
1.000000,-0.018329,2.000000,1
1.000000,-0.303646,2.000000,1
1.000000,-0.200555,0.000000,1
1.000000,1.036803,2.000000,1
2.000000,2.068339,2.000000,1
0.000000,-0.087271,1.000000,0
2.000000,1.977920,0.000000,1
1.000000,0.813095,0.000000,1
0.000000,2.090302,0.000000,0
1.000000,1.023515,1.000000,1
0.000000,1.017030,2.000000,0
1.000000,1.031635,1.000000,1
1.000000,-0.008892,1.000000,1
0.000000,0.969723,2.000000,0
0.000000,1.035460,2.000000,0
0.000000,-0.149470,2.000000,0
2.000000,1.046371,1.000000,1
1.000000,-0.134458,1.000000,1
1.000000,0.026065,1.000000,1
0.000000,-0.014099,0.000000,0
1.000000,1.026966,2.000000,1
2.000000,1.064004,0.000000,1
1.000000,1.918511,0.000000,1
0.000000,0.913625,0.000000,0
2.000000,1.960758,1.000000,1
2.000000,1.033216,0.000000,1
0.000000,0.104492,1.000000,0
0.000000,1.042426,1.000000,0
2.000000,1.021744,1.000000,1
0.000000,0.260517,0.000000,0
0.000000,2.005620,0.000000,0
0.000000,2.019498,0.000000,0
2.000000,0.948538,0.000000,1
1.000000,1.985677,2.000000,1
0.000000,-0.027818,1.000000,0
0.000000,1.867626,2.000000,0
1.000000,0.835042,0.000000,1
2.000000,1.988291,2.000000,1
1.000000,-0.102917,2.000000,1
1.000000,1.097080,1.000000,1
1.000000,1.959599,0.000000,1
2.000000,-0.044372,2.000000,1
0.000000,0.906577,1.000000,0
1.000000,1.142904,0.000000,1
0.000000,-0.042857,0.000000,0
0.000000,0.035372,2.000000,0
2.000000,1.172070,1.000000,1
2.000000,0.971014,1.000000,1
0.000000,-0.076119,2.000000,0
1.000000,1.962268,0.000000,1
2.000000,2.040436,2.000000,1
0.000000,1.751337,1.000000,0
0.000000,1.050121,0.000000,0
1.000000,1.000295,0.000000,1
0.000000,2.053521,0.000000,0
0.000000,1.003764,1.000000,0
2.000000,1.101020,1.000000,1
2.000000,0.123316,1.000000,1
0.000000,1.046002,1.000000,0
1.000000,0.121299,2.000000,1
2.000000,0.084538,1.000000,1
2.000000,1.855441,1.000000,1
1.000000,0.928541,2.000000,1
0.000000,-0.061147,0.000000,0
0.000000,0.903131,1.000000,0
1.000000,0.049285,0.000000,1
2.000000,1.101960,1.000000,1
0.000000,0.064214,1.000000,0
1.000000,1.113083,0.000000,1
0.000000,1.930281,0.000000,0
0.000000,-0.057596,2.000000,0
2.000000,0.902836,1.000000,1
2.000000,2.124403,2.000000,1
0.000000,0.987926,0.000000,0
1.000000,0.011506,2.000000,1
1.000000,0.932986,1.000000,1
0.000000,1.971128,0.000000,0
