@RELATION WAVEFORM_Gradual_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE class {0,1,2}

@DATA
1.443508,-0.053395,-0.256156,1.858363,1.179539,2.350714,1.979850,2.241449,1.167579,3.007540,4.889848,2.132082,5.013822,4.255722,2.545264,3.749314,1.106572,1.985647,0.846645,0.272835,0.409594,2
0.766626,-0.700833,1.610566,-0.863691,0.446484,0.685786,0.823402,0.559033,3.066604,4.068383,4.215827,4.399458,4.418315,4.283055,3.312805,2.752788,4.407575,2.024828,0.764182,-0.213407,1.406929,2
0.472734,-2.608637,0.652356,1.995108,-1.711625,2.078602,4.026891,1.122449,1.439745,1.294185,3.595925,3.405097,3.505771,3.490328,3.190877,2.927679,0.418172,0.152834,2.460617,0.754453,0.728337,2
-0.634704,-1.329702,0.605772,3.045166,5.460144,4.139924,4.696334,6.431782,5.626291,2.885115,2.079987,0.465266,0.558197,0.581790,-0.653365,1.260307,0.019962,0.059385,1.320533,-0.731956,-0.726642,0
0.394405,-0.747514,-0.349585,0.068794,0.341579,1.067313,3.932872,2.890912,4.051946,4.063323,5.672743,4.611812,4.043578,3.499322,0.826387,1.347650,0.083004,-0.786566,-0.535329,-1.835038,0.922137,1
1.147512,0.912600,2.984712,-1.794662,0.939945,-0.142706,0.111339,0.959154,1.735197,3.014977,3.296410,5.080282,1.875966,5.197114,3.683224,4.050269,4.185252,3.841528,0.081713,1.760670,-1.422739,2
0.705041,2.374648,-0.060079,-1.106630,-0.634074,0.021953,0.130225,0.684803,1.294199,2.216982,4.130422,3.171161,4.560150,5.884712,4.809843,3.678185,3.315084,2.347953,0.701483,1.323386,1.962972,2
-1.276644,0.267774,0.706405,-1.768386,-2.239469,0.897918,3.175024,2.716301,2.343326,4.593992,6.170844,6.330738,4.136882,2.532639,2.004030,2.585821,-0.499678,1.118650,-0.673235,-1.839930,-1.258759,2
-0.982417,0.454637,2.012140,3.391337,4.306224,4.865426,4.023449,4.511931,4.062219,2.009802,4.078542,3.470409,1.349312,0.309428,0.268399,-1.253630,0.412134,-0.372872,0.878586,-1.520247,-1.087483,1
-0.598671,-0.749550,-0.093051,1.764607,1.251096,1.387860,1.642467,2.720950,3.469673,1.421777,1.927197,1.569809,4.159278,2.274056,3.322815,3.861790,2.132628,1.824387,0.915736,2.219763,-1.920475,0
-1.059761,0.613448,-0.850094,0.368370,0.926987,0.128466,-0.563941,0.423028,-0.066740,2.974683,2.256111,3.725058,4.190671,4.479337,4.404578,4.208527,3.601125,0.808096,1.107799,-0.078079,-0.464967,2
0.838434,2.891167,0.932114,1.937333,1.562684,3.724160,2.136135,2.851850,2.782272,4.660573,3.602137,0.657230,0.392708,0.993071,1.382401,0.168112,-0.336674,-0.045690,-0.404590,2.274989,0.357255,0
-1.643601,-0.484821,0.884491,-0.827181,0.622449,-0.628404,0.308856,0.978465,0.548036,2.247998,2.096909,3.551321,3.883768,4.246930,5.854683,4.964388,4.694923,1.745646,0.243021,0.865470,-0.860438,0
-1.059348,-1.213200,-0.218024,0.512253,-0.318151,-0.492375,-0.474394,-0.198499,0.256096,2.158675,2.972067,3.391970,3.102335,4.263933,4.238734,5.182393,3.639551,1.466820,2.818872,0.975446,-0.400242,2
1.162276,-0.176681,2.357405,2.029486,1.864156,3.685942,5.807982,4.667297,4.253604,3.027154,1.592609,2.391048,0.066585,-1.988155,-0.268977,-0.253475,-0.347700,0.897597,-1.922203,0.881970,0.677186,0
2.119450,2.147781,2.067666,0.301561,1.641147,0.604570,0.749792,0.962832,1.506075,0.032335,2.108408,2.318369,2.226649,4.769632,3.771468,3.067931,4.191429,0.467803,1.199305,2.979285,0.339706,0
-0.532488,-0.512690,2.261264,0.589194,2.214452,4.362898,5.428677,5.107570,3.894634,2.548124,1.948704,2.135946,0.509726,-2.162787,1.736169,-1.020371,-0.786022,0.445681,-0.577146,0.132664,0.012679,0
0.591707,-0.299831,3.458411,4.422336,1.044564,3.879265,2.402828,3.511661,3.096323,5.881388,3.004041,2.881903,2.176573,2.463025,1.753825,0.402026,1.445896,-0.571950,0.516479,0.013584,-0.302440,1
-1.288755,-1.351475,1.476615,0.332071,1.638155,2.549527,2.731972,3.220332,4.652318,3.176815,3.923287,3.689362,2.510180,1.074690,1.084018,-0.848555,-0.030309,1.292166,-1.520914,0.482715,0.687005,1
1.685817,-0.683093,1.003311,1.694642,2.787470,5.095314,4.839160,3.338173,3.076269,0.101869,2.705033,2.257270,1.565343,2.047253,3.424784,2.543843,2.387674,1.424797,0.758514,1.452314,-0.063953,0
1.652190,-0.259320,-0.199327,2.171697,2.248926,3.833053,2.061851,2.506064,0.129013,1.120671,1.604259,3.424198,3.027379,3.387185,1.924966,5.546847,3.062729,1.898219,2.251735,1.409570,0.210716,0
1.000731,-0.149064,0.565948,-0.129949,-0.878121,-0.500562,1.299770,3.519739,2.680698,4.488917,6.982772,3.252451,4.381061,4.411404,3.516584,3.081778,3.117828,1.861102,1.536009,0.777805,-0.113984,2
0.285282,-0.269530,-1.021247,-0.263915,2.539691,1.135221,0.880075,0.113427,0.144472,2.064830,-1.393687,2.103239,4.178642,2.924598,5.546447,6.710227,4.056805,2.762538,4.351550,0.736607,0.797199,0
1.243096,-1.749338,-0.326331,1.265787,3.242620,2.708701,2.609854,1.498244,1.008132,0.270896,3.397229,3.309344,3.023770,3.086555,4.773922,1.399403,1.375593,0.856401,-0.432374,2.345534,-0.814810,0
0.517813,1.831129,1.529350,2.807409,1.874874,2.431338,5.484183,7.724435,2.830484,1.286014,1.965374,0.892240,3.337055,0.161371,1.506805,-0.190538,0.827777,0.825934,-0.587906,-0.399988,1.100197,1
-0.642776,0.307105,1.790378,1.775701,3.567577,4.300720,5.877479,5.060606,2.321805,1.944739,2.060353,0.463286,1.059057,2.146625,-0.356851,2.029309,0.054614,0.244778,3.357432,-1.293125,-0.175314,0
-0.333108,-0.084817,0.637583,-1.228564,0.597853,0.851764,-1.465667,-0.349604,-0.205808,-0.553503,1.683120,2.963081,4.441572,5.111578,6.033865,5.302213,4.695213,3.037876,2.986200,-0.815755,-0.498737,0
0.103989,1.612383,2.863112,0.340340,0.537520,0.653100,1.556069,0.842514,0.281976,0.658285,2.725722,3.369065,4.130960,4.045538,3.827853,4.063273,2.817175,3.308584,3.221692,0.910175,1.824878,0
-0.108656,0.664663,0.358390,0.453497,1.653663,1.237208,3.470541,0.879679,2.790943,1.762412,2.663433,0.270322,0.259854,3.407514,4.561845,2.414877,0.133285,1.832326,1.456108,1.147968,-1.129008,0
0.413061,1.646882,1.211238,1.326481,3.786100,4.199446,6.485175,4.180696,3.454746,3.515108,1.517296,1.196925,2.241901,0.709458,-0.756126,1.304003,-0.492235,-2.105053,-1.397461,0.333787,-0.065408,1
0.083634,-0.253805,-0.292729,1.277001,1.768747,2.931292,4.326162,3.935792,-0.363769,1.518848,2.592054,1.786234,3.486284,3.288590,5.157612,2.974459,1.975312,3.071727,0.843965,0.789726,1.545607,0
-0.112932,-1.228838,0.423249,0.194039,1.300267,0.233193,2.547369,2.861817,1.451856,1.619157,6.040889,5.109091,5.583151,2.396579,1.793434,2.559942,-1.385618,-1.785306,0.296905,-0.253037,1.444010,2
1.964989,0.248007,-0.220910,-1.041163,0.547279,0.016285,1.130072,1.290597,-0.170191,2.397047,2.148769,3.166235,4.275444,5.184108,6.728105,3.580185,2.189188,2.503636,2.056715,0.578383,2.377714,2
-0.981665,-0.408271,-0.297871,2.212147,1.671466,1.011705,3.864291,3.228147,3.340601,5.979573,4.634945,1.995164,2.264736,2.324920,1.846190,0.261505,-0.839335,0.885813,0.995454,1.430616,-0.133157,1
-1.320277,0.395680,2.379704,0.336831,0.868156,2.347909,1.274048,0.650264,2.532287,1.150064,0.635889,3.246285,3.346288,2.714226,4.747155,3.579733,2.619032,3.259266,1.206504,2.079117,-0.628698,0
-1.883416,-0.023493,-0.098814,-0.462014,3.563022,3.831507,3.061935,4.361186,3.588236,4.906056,3.936611,2.965019,2.354680,3.803960,0.543434,0.646673,0.861067,-0.175739,0.501305,0.368129,0.390158,1
-1.179198,-0.162597,2.279634,3.934811,3.064380,4.356309,6.999399,4.172114,4.119579,3.017610,2.825585,-1.700925,-0.717436,0.613178,1.276486,0.771249,0.552478,0.339879,-0.728185,-0.566854,0.390674,1
-1.489947,0.569694,0.381757,-0.036675,2.927564,3.498879,2.735391,3.801222,2.751487,1.057821,1.701318,1.788792,1.314321,1.155063,1.739680,1.340673,2.076222,0.683402,0.655184,2.591241,0.931169,0
-0.529260,1.802152,1.817510,3.590019,-0.191948,3.108475,3.282210,2.732295,3.213349,1.564870,0.735728,1.973541,1.968795,2.379775,2.843878,2.143093,3.250469,0.283686,0.307271,1.996678,1.867338,0
0.878923,0.905069,1.372814,-0.544044,0.177266,1.055822,0.544786,1.746531,2.611005,1.252898,3.803749,1.736427,2.403811,3.767618,4.123728,4.666906,2.729482,1.372118,2.499214,-0.874138,0.660132,0
-1.465679,-0.075534,-0.203973,1.785002,1.779942,2.087995,1.026081,2.393968,1.447564,1.615103,2.269447,3.714852,2.350079,2.631592,2.845981,4.738230,3.343610,1.512410,0.941526,0.660694,-0.087639,0
-0.811136,0.602037,-0.349429,0.014415,0.565447,-0.203197,2.306269,2.407557,2.762699,3.258396,4.581601,5.483787,2.691285,3.966337,1.433731,2.107257,1.930941,0.783143,0.104085,-0.466335,1.709222,2
0.453546,0.040479,-0.061878,0.368416,0.597381,1.850141,0.840912,2.343179,5.041905,5.337876,4.546618,3.232716,3.317579,2.272425,2.065851,1.480846,-0.170270,0.229925,0.364589,0.682435,1.059449,1
0.753312,0.783670,3.934892,1.633495,3.396731,5.166818,3.729510,3.218552,2.878855,0.326942,1.266176,1.300965,1.464051,-0.376175,1.131299,0.854725,1.368549,0.122869,0.252950,-0.505502,-1.183883,0
0.133824,-0.068564,0.225631,-0.990790,0.538212,1.181501,1.114320,4.050281,5.835178,4.611583,4.140920,3.750755,3.208000,3.755226,3.723582,1.429305,1.045731,1.591304,2.513893,1.918262,0.474316,2
0.109250,1.061241,-0.172557,0.168833,0.539123,1.073248,2.310664,1.675913,3.865923,5.988303,6.733188,4.282838,5.064761,4.619533,1.737166,0.339488,1.980442,-0.676616,-0.729890,-0.190420,1.084043,2
-1.381325,1.283367,0.209228,1.996983,4.231948,4.437750,5.449466,5.241729,4.820559,1.694832,3.610951,0.980777,0.370235,-0.469204,-0.230099,-0.063703,0.108957,-1.711760,0.405666,0.151756,-0.984210,1
2.043855,-1.057351,-0.732495,0.922796,-0.576348,0.691433,0.535730,1.964220,2.732081,3.693597,2.215824,4.876018,3.956301,2.618768,3.708211,3.987444,2.386600,1.611294,1.586668,0.570423,1.134122,2
-0.801897,-0.557361,0.724679,0.449421,2.214017,3.572362,3.289103,2.566020,4.015915,2.592427,5.610539,1.773469,3.057268,-0.134207,1.960996,1.559284,3.100853,0.914810,2.089224,2.565423,-1.914546,1
-1.368747,0.624898,0.821123,2.256475,1.249327,2.953028,3.782170,1.907464,0.988771,0.291976,2.271133,2.292301,1.764798,1.586642,2.057258,1.068518,2.886420,0.797448,-0.174243,0.225727,-0.350086,0
-1.020355,1.138226,0.414317,-0.113397,1.552183,4.258066,4.477309,6.492501,2.527021,2.865932,2.982023,4.238200,0.678177,2.611127,0.824307,0.426368,0.254369,0.258857,0.308722,-0.458132,-0.570265,1
-1.103986,0.582080,2.463040,4.469976,3.106373,3.010179,4.445895,4.672751,2.088474,3.922208,0.162544,2.093250,0.753313,0.232857,1.164736,1.575661,-0.047980,0.812535,1.188636,1.538304,-0.343090,0
0.766054,0.921056,1.179594,0.080790,0.768263,1.716071,3.963047,4.629472,4.356894,3.707698,5.692623,4.230034,3.732877,3.437033,1.185118,0.506882,-0.691381,0.027265,-0.441344,-0.973612,0.251235,1
-0.194272,-0.838183,-2.147788,-0.596014,-0.148651,0.838952,1.788123,1.703691,3.704401,5.714191,6.770280,4.761580,4.015031,4.363784,1.668269,0.741462,2.466928,1.481709,-1.357607,0.444056,0.937238,2
-0.087931,0.806883,1.814697,2.898856,3.402766,3.560466,3.880845,1.446565,2.917138,0.953533,1.616998,1.123203,1.106790,0.990746,1.856179,3.070222,-0.448446,-0.463978,1.667800,-1.580061,-0.203150,0
0.173649,0.233239,-1.567383,-0.756495,-1.695969,0.455578,-0.411855,-0.731966,-1.272971,1.084399,0.721443,2.911974,4.589206,5.450992,8.340172,6.475115,1.789714,1.916635,2.352620,1.136853,1.589265,2
0.160916,0.755614,1.815490,0.802220,2.030517,-0.422727,-0.140431,0.114980,1.131271,2.232178,1.418416,3.050024,5.566288,4.518715,4.882393,3.615096,4.196059,3.973601,2.083552,-0.287430,0.074458,0
0.276724,-0.159938,0.737585,0.571928,2.271122,2.323863,2.914130,4.284253,4.619315,4.347292,6.858762,4.440849,2.117399,2.836407,1.691711,0.446692,-1.104013,1.023973,0.191654,0.029012,-0.965005,1
-2.546569,-0.168587,2.686747,3.873037,5.662273,4.873468,6.389589,5.708948,3.015408,3.271195,5.009073,1.998223,0.001896,1.248250,-1.381620,1.091381,-0.054976,-0.120994,-0.383852,0.737033,0.059279,0
-2.210584,0.505456,2.836568,2.083577,2.837005,3.703783,6.647880,3.204123,3.061775,2.712825,3.152015,0.771270,2.177790,2.286109,0.324762,0.851027,0.063921,1.244658,-1.569493,0.218601,0.228359,0
0.007276,0.089665,1.702120,-0.872826,0.568123,1.430257,-0.270159,2.419632,1.313699,0.863983,3.384025,2.602996,4.642008,4.634183,6.687007,3.552733,3.915644,3.998289,1.253984,-0.578200,-0.426960,2
-1.005840,0.965641,2.140479,1.757732,1.563450,3.419126,4.211278,4.864328,4.477505,3.924625,3.370401,4.138465,0.512077,1.026943,-0.098990,1.363755,0.313775,0.772957,-0.348205,0.154279,0.893379,1
-0.418630,0.113303,-1.768261,0.466590,0.063419,1.248072,0.922755,3.136134,2.405286,3.269815,3.479001,3.973685,1.974383,2.342527,5.755270,1.400701,2.910004,1.190807,0.476856,1.421238,-0.706970,2
-0.666562,0.573126,2.811896,2.549716,4.458971,3.999061,6.789811,4.162539,2.862338,5.068575,2.735884,2.085356,1.689744,-0.398106,0.555018,0.163317,-0.416240,-0.402933,0.962183,-0.140765,-1.085881,1
0.004708,0.816790,-0.172681,2.432272,-0.665341,2.663893,4.457781,4.965860,4.827298,6.666204,4.788500,4.454787,1.689807,2.086256,-0.514029,-0.164551,2.206463,0.680817,-0.663646,-0.201719,-0.731351,1
-0.674053,0.672287,-0.470519,-1.887773,0.327231,1.867861,1.630244,0.267191,1.945167,1.434655,2.355095,1.587177,3.877309,4.920762,4.178770,4.758130,3.960530,0.573243,1.283234,1.871012,-1.007055,2
1.510090,2.845830,3.052915,4.456037,2.119874,5.456590,6.028496,5.800625,4.907427,4.591169,2.704405,1.360486,-0.185548,-1.341821,-0.920895,-0.661937,-1.673222,1.910266,-1.090676,0.197588,-1.336309,1
1.072937,1.568708,-1.322450,1.003266,-2.531661,-1.196132,0.611116,-0.290415,-0.670719,0.816881,4.208155,2.540551,3.820749,4.508565,5.732486,4.081371,4.149455,2.438007,2.005095,0.318700,-0.045893,2
-1.230578,2.476315,0.381888,3.017698,3.141276,5.586967,4.273100,6.295067,4.273244,4.212517,2.526414,2.866254,0.051180,1.262913,0.436001,1.502726,-0.491672,0.844200,-0.386223,0.841508,0.211168,1
-0.166517,0.204869,-1.056060,0.124721,-0.561361,1.021553,0.574966,2.584463,0.367323,2.166440,1.509043,2.782472,5.003584,3.445452,6.608546,3.671237,2.841526,3.128335,2.332906,0.558583,0.678831,2
-1.158544,-0.516431,0.243505,3.598671,2.188341,3.800162,3.540357,2.863268,2.702581,3.676433,5.584508,2.923828,0.966653,2.222022,-1.158490,0.256613,-1.159283,0.530260,-2.225042,0.470694,1.039565,1
-0.987189,0.430671,1.668136,2.143530,0.611515,1.172809,0.528967,-0.621596,1.849660,4.085648,3.314454,1.913844,3.053007,4.165048,3.575391,4.478999,2.037549,1.867277,2.641152,0.739248,-0.132723,0
0.372092,0.742062,0.847205,0.080862,2.962207,4.549102,3.464531,1.540444,1.734074,1.304323,2.531516,2.145932,2.472501,3.845409,1.775321,1.674182,1.209043,0.450224,0.108790,0.649810,0.853409,0
-0.994575,2.238573,1.014052,0.423320,1.910543,0.850647,2.374444,3.255882,4.000791,4.645632,6.193105,4.577136,2.892962,3.254484,1.151083,0.641042,-0.107660,1.350083,-0.264792,-1.427873,0.734867,1
-0.773603,-1.713407,1.562719,1.704261,2.781054,3.836396,1.946425,2.908727,3.319820,1.997424,3.523581,1.402143,0.232145,2.271032,1.535049,2.675481,1.954840,1.582608,-0.155111,0.540102,-0.788146,0
-1.805358,0.889380,2.544952,1.279494,2.664115,3.290671,6.404309,3.626837,2.865587,1.570589,1.284844,0.997967,-0.608116,1.311716,1.832026,0.936875,1.976705,-0.464322,0.053180,0.588913,-0.856853,0
0.758525,0.596949,1.159453,1.463677,3.547524,4.807698,4.826118,3.828672,3.782909,4.302119,3.542070,3.776977,2.375422,1.343552,0.918051,0.370999,1.600832,-0.012866,-0.575491,-0.309353,0.916988,1
-0.684410,0.438255,1.577053,1.752820,3.202646,2.897326,3.167183,4.013334,2.616222,3.624402,2.299086,0.994277,1.529521,3.123529,3.197014,2.230213,0.882891,1.444603,1.193263,0.947729,-0.009482,0
0.146081,0.318574,-0.000506,0.677892,2.409638,4.624216,4.100153,3.002074,2.506367,3.148516,1.164642,1.875452,2.533114,1.710850,2.464707,1.069496,1.278875,0.187589,0.865536,0.654869,-1.174802,0
-0.923034,1.132937,2.246317,0.845756,0.268249,0.049819,2.117907,1.548525,0.059560,0.790757,1.983955,3.050817,3.602757,2.949324,5.624153,3.908116,1.918559,2.114667,3.001415,1.084945,-0.464380,0
0.622020,0.340559,-0.595254,0.078957,1.093010,0.364888,3.490201,1.972172,3.702657,2.950532,4.695348,2.273336,4.177278,1.611271,2.148638,1.870771,2.134955,0.287680,0.118930,0.401149,0.921566,1
0.206527,0.095478,1.682982,1.045051,1.234252,2.593299,3.239836,4.026566,4.061232,3.180346,3.414129,3.980323,0.084783,0.363461,0.950072,1.467599,-0.315240,0.342533,-0.521493,-1.243177,0.533639,1
-0.388324,0.694011,2.869809,3.877857,4.694012,3.761629,5.983554,4.691742,4.168150,3.634104,4.851502,1.644986,0.999134,-0.389363,-0.249525,-0.229253,-0.621277,0.556372,-1.342525,0.724633,0.479859,1
-0.687423,0.740713,0.777393,1.428945,1.068264,1.972573,3.757751,2.353378,0.518080,1.934284,1.537258,2.138269,2.302118,1.794188,6.296776,3.593925,3.554046,2.815896,1.055169,0.396571,1.494208,0
-0.088247,0.737512,-0.207159,1.424643,0.717189,0.951816,1.761930,2.344622,0.837863,2.967040,3.464826,3.157126,2.995618,3.488147,3.986134,3.773849,2.976914,1.022860,1.123741,0.071249,-1.288094,0
-1.069235,0.865502,2.114095,2.583945,2.428891,3.353260,4.260844,3.794260,2.701110,1.503829,2.453932,1.295589,2.617008,1.560755,2.400237,3.527042,0.822678,0.738106,1.253486,0.990589,0.029641,0
0.961600,1.347114,-2.171851,-0.390992,1.026664,0.386654,-0.948480,2.643399,3.491906,4.104598,5.778127,3.831293,3.109284,2.443696,1.340852,2.172210,-0.293915,0.726783,-0.217779,-0.484667,0.394784,2
1.067558,-0.869674,-0.173940,-0.614223,1.745952,1.514108,0.582970,2.976485,2.420349,2.471523,4.838153,2.643814,3.871427,4.827814,3.109309,3.904387,0.864602,0.632085,0.907102,1.071424,-1.028368,2
-0.412068,1.114541,0.157039,1.019653,0.822614,2.179738,2.009562,0.940192,2.148850,1.999871,1.739552,3.971244,2.148782,2.932507,2.851378,3.848592,3.328057,1.253071,1.685637,1.279277,1.163187,0
-0.355213,0.866450,1.760649,0.627395,3.099537,2.804868,4.309845,4.029367,4.737668,4.866579,3.554067,1.828067,1.177650,1.346457,1.819903,0.446875,-0.259689,-1.252082,0.902238,1.180507,0.684148,1
-2.168719,-1.176324,1.118494,1.121402,0.074842,2.401934,2.410870,2.784609,2.142789,0.308344,1.183227,1.036205,2.474564,3.043371,2.220910,1.447737,1.581335,2.899534,1.540049,1.588761,0.371920,0
0.187836,-0.428988,0.389196,-0.322413,2.581896,2.594651,2.139580,3.770364,4.116943,4.882362,3.704118,3.164090,1.874237,2.101727,1.018890,1.092647,2.085133,-1.082582,0.071586,1.025003,0.735423,1
-0.455277,-0.597030,3.461364,1.510344,3.812034,5.268062,4.717404,5.424589,5.082290,3.328158,2.069803,2.170809,-0.035302,0.582659,2.239754,0.835104,0.948263,-0.581879,0.284647,-0.214028,-1.134943,1
-0.377168,0.861212,0.263928,1.614221,4.707602,3.594973,5.268802,5.316722,3.325393,4.818430,2.634875,1.640811,0.645487,-0.042163,1.703033,-1.089583,-0.969593,0.313148,2.529128,0.349603,-0.209372,1
-1.303017,-0.383982,0.188740,0.091565,-1.039161,1.890613,-0.017717,0.921398,1.834911,3.046947,6.258828,2.572930,2.705876,4.021570,3.860161,1.794758,-0.504869,2.442226,1.294519,0.962748,1.349524,2
1.567629,1.015402,1.228055,1.458316,6.025941,2.978997,5.637782,2.723169,4.549897,4.601319,3.380176,2.711537,0.081779,0.963641,0.253346,-0.789305,-1.785280,0.091083,-1.565882,0.270183,-0.231049,1
1.072588,1.340130,0.340872,0.042999,-1.000593,-0.112507,0.843996,2.266848,2.404594,3.594435,2.460530,4.794118,5.031766,5.061391,2.943158,1.726013,2.401757,3.878718,0.873031,0.777219,-0.909860,2
-0.783141,0.737572,-0.305057,0.499259,1.115962,2.872387,5.070306,5.494762,5.473780,3.377242,4.482341,1.628821,1.396112,1.501940,2.972909,-0.246064,1.294562,-0.176463,0.150183,0.021636,-0.175352,1
0.426454,-0.081332,-0.374490,0.320057,1.271986,0.602439,2.902879,1.287919,0.395024,4.766443,3.997726,1.843794,3.489525,2.576963,3.946976,4.001531,2.684437,1.995331,2.792691,0.694673,-1.034228,0
0.775398,0.645234,1.987721,1.639558,1.945947,1.712746,2.572144,2.487614,1.304359,1.277751,2.532843,2.438557,3.271992,5.887851,3.941730,4.244787,2.252762,1.340495,1.454647,0.812223,1.148892,0
1.618053,0.534886,0.235501,0.599997,1.056132,-0.086807,0.847855,2.152057,1.602268,3.137626,5.353254,2.804163,2.713796,3.177462,2.923108,1.146946,-0.433481,0.482866,-0.611193,-0.032565,-0.056234,2
-1.106894,0.063190,3.722687,2.390149,3.073537,4.077980,3.903480,3.476054,2.544235,3.111453,1.540377,0.707727,1.958073,3.337071,1.524080,0.599483,0.618633,1.539452,0.284227,-0.490218,-1.275353,0
0.012245,0.335878,1.450996,3.621304,2.901496,3.330485,5.185031,5.296210,3.229851,5.697553,3.273475,1.044327,0.918300,0.523068,-0.101640,-0.529615,1.189164,-0.299337,0.046533,0.487943,-1.351490,1
1.126626,-0.004696,2.499988,2.216214,4.162116,3.036156,5.086518,3.854013,3.488595,1.099301,2.973229,2.237131,2.334753,2.454492,0.614948,-0.102902,0.848896,1.290317,0.857700,0.479335,1.136067,0
-0.964660,-0.413311,-0.771629,0.604518,-0.345510,1.656026,0.335419,1.417584,0.877968,0.586902,1.831504,5.314408,5.440920,3.545161,5.150562,4.280185,4.922058,0.364692,2.116615,1.218539,-1.118678,0
0.997976,2.465969,-0.507083,-0.381091,-0.457364,0.776784,3.133950,1.880249,2.943806,4.287434,5.189317,4.629011,4.087653,3.720975,3.990591,1.060051,1.779015,1.958624,0.387678,-0.638168,1.671445,2
2.216214,0.340424,0.205672,-1.241931,-0.300528,0.490841,-0.425288,0.065408,0.600424,1.996006,3.405582,3.660335,5.167927,6.410589,7.448145,4.633061,3.126966,3.325158,1.709786,-0.801400,-1.087700,2
0.311307,-0.660383,0.592279,1.517700,3.277344,2.335616,4.193673,3.572705,3.153145,4.654949,5.349355,1.737889,2.033381,1.398580,0.457306,0.333820,-1.312245,-0.591142,0.322246,-0.579263,1.623729,1
-0.005470,0.660170,-0.618052,-1.235562,-1.708735,0.140328,-0.381110,2.815747,4.184693,1.952067,3.618900,4.501835,5.387371,4.696514,2.025123,2.274695,2.563963,1.133157,-0.663986,-0.227051,1.358444,2
-0.575505,-1.208696,3.150334,3.295066,3.911546,4.720027,4.846061,3.488800,4.965221,2.768870,2.828578,0.115295,1.738290,-0.630985,0.604663,-0.876599,-0.236319,-0.162935,0.467085,0.248678,-0.392814,1
1.157217,2.026240,2.384152,2.919069,4.818147,3.625229,5.649481,5.316952,4.738929,3.154573,2.061642,0.225486,0.996666,0.457947,0.875063,1.182418,-0.644764,-0.054529,1.488326,-1.141947,0.639245,0
0.607416,0.401562,0.044539,-1.046060,0.436746,-0.469774,-1.353628,1.074819,1.038023,2.400836,1.775527,3.695065,4.104965,5.017258,3.869089,6.003509,4.024616,3.798441,1.257271,0.980135,-0.240723,2
1.312730,1.586738,-0.026716,-0.113135,0.693902,3.208181,3.266543,3.956877,2.560393,2.817452,6.351659,4.297608,3.978434,2.017363,2.205169,1.222421,-0.496327,0.280081,-1.065888,-0.459382,0.968533,1
-1.544126,1.386298,0.467289,2.621719,1.292937,3.638076,2.977364,3.108541,1.955529,1.606168,3.105819,2.063758,2.710412,3.403568,2.768911,0.883127,0.671296,-0.161421,0.846871,-0.165402,-0.849509,0
-0.242219,-1.345421,1.804849,2.138049,0.940676,-0.288759,0.694287,3.252597,0.243203,0.689551,1.024235,0.934223,1.769001,4.578469,5.347173,1.319824,1.922761,2.352792,2.469673,0.924740,-2.360306,0
-0.655701,-0.696532,1.884629,3.501797,2.929602,4.420034,6.185447,4.778356,3.044639,3.623300,4.269474,2.713745,-0.012570,1.682206,0.598731,0.702357,1.361417,0.548674,-0.802356,1.888213,0.126703,0
-0.026620,-0.534375,0.153182,-1.047981,0.322151,0.707308,0.668991,3.056141,3.765043,5.074317,5.929652,4.568609,3.437146,1.733964,1.474246,2.530866,1.268494,-0.251447,-0.015676,1.042777,-1.622281,2
0.046953,0.576649,2.167459,2.397369,2.925468,4.906055,3.953731,5.455868,3.473654,5.029045,2.621047,2.779367,0.618634,1.947319,-0.442212,1.666448,-1.671982,-0.805920,-1.574342,0.859374,0.878793,1
1.315219,2.328564,-0.661266,1.194008,-0.016319,-0.069238,-0.168993,0.620092,-0.523461,0.576924,0.725565,3.243948,2.789850,5.683121,5.130841,3.268961,2.516682,2.612367,2.383468,1.584296,-0.390591,0
0.493191,-1.942278,-0.761312,3.571096,1.172119,0.522565,0.855089,0.663376,-0.682659,3.191667,1.536689,2.321340,4.748246,4.897886,4.209836,5.093572,4.252571,2.906375,1.095054,-0.071216,-0.462432,0
1.985111,0.578674,-0.142889,-0.520720,-0.401229,-0.136895,1.598335,0.111727,0.806079,4.884331,5.308297,4.640703,3.633446,4.205744,2.596907,3.468767,4.084581,1.504753,0.054189,0.951836,-0.454632,2
-1.311584,0.265279,0.347661,-0.047514,-0.223645,0.129070,0.416925,1.531036,2.120081,0.453245,3.307737,1.841237,3.070986,3.988866,5.498450,3.632484,2.056360,4.425347,3.083561,0.974807,-1.088265,2
