@relation IntelLabSensors

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute class {-9223372036854775808,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,42,43,44,47,49,53,54,56}

@data
24753.0,28.387,31.0667,743.36,2.67532,22
29420.0,21.576,37.059,0.46,2.59354,27
39181.0,22.0366,45.0773,412.16,2.52732,10
47530.0,23.2322,36.1293,566.72,2.50599,23
19208.0,21.331,43.2525,309.12,2.62796,10
6826.0,23.6732,35.9221,108.56,2.51661,18
12298.0,26.3584,21.5471,323.84,2.69964,23
49280.0,1.731,-3.91901,12.88,2.02703,6
29787.0,28.1518,28.1159,1258.56,2.65143,22
17303.0,20.6842,37.4022,79.12,2.65143,27
214.0,17.6658,42.5178,114.08,2.67532,26
43894.0,17.5678,49.5167,507.84,2.45421,12
38700.0,30.151,27.0398,1847.36,2.61639,24
28321.0,23.487,36.9215,97.52,2.60491,7
58519.0,122.153,-3.91901,1847.36,2.15188,17
6494.0,22.4972,43.4191,121.44,2.52732,26
24732.0,30.886,27.2914,2.82819,2.35683,28
51764.0,23.9378,31.8072,97.52,2.4644,22
53409.0,122.153,-3.91901,9.2,2.12875,24
17778.0,17.8716,42.6516,2.76,2.49546,11
5940.0,18.6948,44.3825,97.52,2.60491,4
47425.0,22.262,37.2993,1317.44,2.4341,6
10673.0,23.3204,27.6144,20.24,2.67532,23
14509.0,19.1848,37.4365,0.46,2.65143,8
22196.0,22.6932,42.1495,235.52,2.59354,16
25727.0,23.4968,40.7031,2.76,2.37568,18
35046.0,122.153,27.4709,2.3,2.2497,13
22238.0,24.2906,37.2307,202.4,2.63964,23
10624.0,21.6936,30.5717,57.04,2.67532,1
44874.0,29.5728,32.7206,802.24,2.59354,24
36440.0,21.184,42.8855,1788.48,2.44412,16
37524.0,19.714,44.3162,2.3,2.42416,11
43853.0,18.6556,46.2953,13.8,2.47467,24
20123.0,18.538,46.0655,0.92,2.59354,12
47114.0,122.153,-4.0,5.06,2.09127,11
4129.0,21.8504,37.162,478.4,2.68742,23
32404.0,28.2204,48.5139,108.56,2.33827,7
38934.0,26.4368,34.2229,338.56,2.57108,23
32621.0,24.5454,29.2938,368.0,2.61639,3
59315.0,57.199,44.8129,831.68,2.32,6
38313.0,122.153,-0.617757,2.76,2.20788,11
46378.0,122.153,-3.91901,165.6,2.1997,23
52693.0,122.153,-3.91901,1847.36,2.26687,16
9291.0,18.0676,42.5178,4.6,2.58226,4
14974.0,18.4498,38.3946,1.84,2.62796,3
7055.0,27.9362,30.3238,507.84,2.74963,24
17262.0,19.8316,39.1103,35.88,2.51661,17
800.0,17.362,39.62,478.4,2.48502,18
14878.0,18.1264,38.6675,0.46,2.60491,19
22726.0,20.1256,46.8524,17.48,2.56,16
39298.0,21.6054,46.164,1140.8,2.51661,11
916.0,18.1852,39.1103,1435.2,2.67532,8
59146.0,25.5352,37.4022,1435.2,2.4644,26
8736.0,18.3126,40.7706,3.68,2.65143,21
29762.0,25.1824,33.5953,128.8,2.62796,27
45612.0,25.8978,32.44,217.12,2.53812,23
62648.0,24.4082,40.5004,4.14,2.37568,21
27343.0,21.8406,46.4921,441.6,2.58226,4
65459.0,22.066,48.4166,507.84,2.32,11
30999.0,23.8594,41.1078,90.16,2.53812,22
19454.0,21.8112,41.3771,2.74963,2.35683,28
35093.0,122.153,-3.91901,136.16,2.1997,6
45082.0,26.7308,37.7107,713.92,2.45421,17
4245.0,20.204,42.116,294.4,2.69964,14
58624.0,122.153,-3.91901,1.38,2.05509,26
31020.0,53.1418,42.4509,596.16,2.34751,23
13963.0,22.0268,34.7792,114.08,2.69964,14
17368.0,19.8806,38.8039,86.48,2.62796,25
783.0,18.1166,38.8379,537.28,2.62796,6
3211.0,15.941,47.799,2.74963,2.35683,28
2986.0,17.7834,41.8476,0.92,2.65143,23
8350.0,19.7924,40.8381,86.48,2.58226,17
3742.0,16.8034,45.6049,323.84,2.63964,21
41165.0,24.222,36.3707,1847.36,2.47467,16
59207.0,122.153,-3.91901,1847.36,2.22442,16
39464.0,122.153,-3.83804,625.6,2.21612,26
62808.0,25.7704,41.9147,5.06,2.35683,4
35536.0,122.153,-3.91901,0.46,2.15188,19
44652.0,25.251,40.5004,684.48,2.52732,10
61465.0,21.0762,40.3652,1140.8,2.37568,11
24807.0,26.3388,34.675,713.92,2.56,17
45741.0,25.0648,32.8608,209.76,2.52732,23
46026.0,21.5564,43.5855,104.88,2.48502,2
2279.0,20.6156,37.7792,86.48,2.66332,22
8011.0,21.2722,41.8476,121.44,2.68742,26
56966.0,122.153,-3.91901,68.08,2.2497,16
55220.0,122.153,-3.91901,11.96,2.08393,1
37341.0,21.6544,39.4162,2.76,2.53812,3
3241.0,26.3976,30.1111,60.72,2.56,27
41927.0,31.3564,28.3305,1847.36,2.61639,25
45486.0,31.2584,25.5249,128.8,2.58226,21
205.0,18.93,38.7357,48.76,2.67532,3
56097.0,122.153,-3.91901,114.08,2.07664,7
62114.0,29.8276,28.4735,1788.48,2.47467,25
42301.0,24.5748,39.9252,323.84,2.49546,6
57159.0,21.2526,43.3858,45.08,2.4341,1
18724.0,23.6438,35.2302,537.28,2.45421,18
7824.0,24.4278,34.8834,143.52,2.73696,24
28484.0,23.3498,36.1293,17.48,2.61639,3
15792.0,24.4572,31.6664,368.0,2.66332,2
13974.0,21.4388,35.5764,97.52,2.7244,9
6078.0,17.7932,45.2423,217.12,2.63964,23
27054.0,27.8774,33.2458,1552.96,2.66332,26
32653.0,21.8308,35.2302,1023.04,2.57108,11
52622.0,122.153,-3.91901,97.52,2.1364,27
5670.0,19.0966,43.0858,97.52,2.61639,4
30977.0,21.9092,47.7664,23.0,2.58226,10
17653.0,18.6262,39.8574,28.52,2.50599,17
11002.0,21.8994,28.5449,90.16,2.67532,22
21129.0,19.7924,44.4488,2.59354,2.59354,12
58980.0,25.8782,36.4052,1847.36,2.4644,26
63225.0,21.3114,44.3825,0.92,2.37568,23
57917.0,19.2926,44.8129,0.92,2.41431,1
5448.0,19.077,41.6797,4.14,2.48502,18
1368.0,24.2808,31.3139,397.44,2.73696,21
25671.0,23.0264,39.5521,90.16,2.56,22
47366.0,22.3208,39.5521,537.28,2.47467,2
10063.0,27.2208,24.2913,625.6,2.73696,22
16438.0,21.5662,37.7107,35.88,2.65143,3
28941.0,23.1538,34.2577,0.92,2.60491,23
53424.0,21.919,39.62,294.4,2.4644,1
5842.0,17.4698,45.9011,90.16,2.65143,25
43222.0,21.1644,41.2425,15.64,2.51661,1
54339.0,22.5756,40.0607,128.8,2.4644,26
28265.0,24.6532,35.4726,121.44,2.62796,26
43441.0,20.302,43.2525,0.92,2.48502,23
61864.0,31.9248,24.364,2.51661,2.35683,30
40668.0,20.0864,44.1172,150.88,2.50599,24
4410.0,21.821,39.4842,920.0,2.69964,20
37472.0,20.5764,42.116,2.53812,2.32,14
1692.0,24.1044,32.4049,323.84,2.7244,21
27168.0,22.948,43.918,1847.36,2.67532,9
57148.0,21.7132,42.5847,79.12,2.39484,21
19964.0,21.1448,40.0945,104.88,2.61639,21
42082.0,23.8692,43.0858,596.16,2.52732,13
46591.0,20.9782,42.7853,37.72,2.49546,3
47816.0,25.8194,32.44,1140.8,2.53812,25
44461.0,122.153,-3.91901,68.08,2.11359,22
36466.0,21.9386,39.0763,150.88,2.50599,3
31395.0,122.153,-3.91901,71.76,2.31097,18
45430.0,21.086,44.5151,71.76,2.49546,27
7252.0,24.6434,39.0763,964.16,2.7244,20
55008.0,122.153,-3.91901,264.96,2.12875,23
26734.0,34.0514,22.9414,478.4,2.69964,21
31274.0,23.8692,40.9055,114.08,2.59354,21
19551.0,22.2228,38.7357,143.52,2.65143,24
57281.0,20.7528,43.8515,37.72,2.33827,22
23963.0,20.7724,42.5513,507.84,2.59354,10
26625.0,21.1938,40.7368,136.16,2.60491,7
53309.0,122.153,-3.91901,43.24,2.09866,2
1159.0,26.0742,27.6144,1847.36,2.74963,25
39730.0,22.801,41.6461,79.12,2.52732,27
37841.0,20.057,41.3771,0.46,2.51661,7
27887.0,25.2804,33.2108,158.24,2.62796,21
13133.0,31.8954,19.8855,264.96,2.77533,22
23159.0,19.322,46.3609,8.28,2.59354,26
35428.0,122.153,36.6118,128.8,2.28431,26
40694.0,19.5376,46.5249,5.52,2.49546,10
5548.0,18.7732,42.9523,114.08,2.61639,6
36297.0,25.3,31.4549,2.67532,2.35683,28
53033.0,25.0354,34.3273,1847.36,2.49546,26
29683.0,24.5944,48.9675,0.92,2.33827,10
54081.0,122.153,114.894,2.1997,2.35683,28
64769.0,23.732,40.9055,441.6,2.37568,2
55264.0,20.4196,41.5789,0.46,2.44412,7
5566.0,18.1068,43.6188,90.16,2.65143,25
34897.0,1.731,-3.91901,136.16,2.21612,6
27070.0,28.877,38.1897,478.4,2.38522,18
22744.0,22.1444,40.4328,79.12,2.62796,27
13157.0,20.792,44.1836,121.44,2.49546,26
56703.0,20.1452,48.8704,34.04,2.40453,27
85.0,19.1848,38.8039,97.52,2.67532,7
65431.0,122.153,-3.91901,86.48,2.24121,19
55993.0,122.153,-3.91901,0.92,2.07664,23
57776.0,19.224,47.0813,0.46,2.47467,9
36449.0,22.458,38.9401,1317.44,2.58226,9
10649.0,20.6548,33.0009,104.88,2.65143,10
53682.0,122.153,-3.91901,202.4,2.12114,24
52339.0,21.576,32.2293,1.38,2.4644,24
23671.0,17.5776,50.0,2.76,2.53812,16
52784.0,20.8312,37.2307,2.45421,2.446628937198068,12
43581.0,20.1844,43.1191,3.22,2.50599,7
18243.0,23.928,33.0359,309.12,2.45421,18
31132.0,23.7222,41.9818,75.44,2.60491,27
21241.0,22.8304,37.9845,478.4,2.63964,3
16268.0,21.8014,39.1783,235.52,2.63964,10
6975.0,26.3584,31.948,264.96,2.7244,23
17551.0,18.8614,41.0404,8.28,2.62796,26
51826.0,122.153,-3.83804,2.26687,2.35683,28
56059.0,22.4384,43.519,309.12,2.42416,4
6858.0,24.1632,35.5072,180.32,2.68742,4
31245.0,22.85,44.1504,2.71196,2.35683,28
4298.0,21.8112,39.2123,890.56,2.69964,20
43182.0,20.645,43.0524,0.46,2.41431,22
47857.0,122.153,-3.91901,264.96,2.18353,3
2427.0,20.1256,39.586,75.44,2.68742,10
42899.0,21.8112,41.4108,0.92,2.50599,23
13578.0,24.6042,31.4197,136.16,2.49546,18
49468.0,122.153,-4.0,150.88,2.21612,14
58768.0,21.1938,47.0159,1847.36,2.39484,11
60051.0,122.153,-4.0,713.92,2.04096,10
3382.0,18.1656,42.7853,121.44,2.65143,2
26845.0,32.2384,25.1627,596.16,2.69964,23
27845.0,22.115,43.2525,209.76,2.58226,4
19923.0,20.4294,41.478,86.48,2.56,22
26609.0,25.6332,41.5116,28.52,2.35683,18
52934.0,23.3792,34.9528,158.24,2.47467,27
62514.0,24.2808,38.1897,75.44,2.42416,1
45084.0,122.153,-3.91901,279.68,2.15971,2
58926.0,23.0852,41.9147,397.44,2.45421,3
16117.0,21.8504,37.0246,150.88,2.65143,7
21736.0,25.8978,34.6055,382.72,2.63964,4
13860.0,22.9382,33.2808,195.04,2.48502,18
11959.0,18.2048,31.8072,2.69964,2.69964,9
62085.0,28.8868,29.6139,507.84,2.47467,23
30243.0,29.2396,29.9691,1670.72,2.66332,24
47590.0,22.6344,39.6878,537.28,2.50599,10
27492.0,23.5752,42.183,1847.36,2.59354,11
43146.0,122.153,-3.91901,90.16,2.18353,21
45592.0,17.0778,52.207,4.14,2.44412,13
17012.0,20.9292,39.0082,128.8,2.62796,2
27595.0,29.4454,28.259,323.84,2.66332,21
59659.0,22.066,44.2831,165.6,2.40453,2
41582.0,32.1208,25.9587,2.62796,2.35683,30
31335.0,23.193,42.0154,90.16,2.52732,22
48245.0,122.153,-3.91901,478.4,2.1997,1
8028.0,22.1542,38.5993,235.52,2.68742,23
9857.0,23.5066,32.2293,478.4,2.51661,18
42876.0,21.5074,42.7185,0.46,2.41431,17
42808.0,122.153,-3.91901,964.16,2.23278,26
32553.0,31.3172,19.626,713.92,2.67532,24
9916.0,25.3196,28.0443,250.24,2.69964,19
6849.0,25.888,32.0183,441.6,2.7244,25
59785.0,21.5858,45.8353,11.04,2.4341,7
42079.0,28.2988,32.5452,596.16,2.59354,24
11592.0,20.008,30.6071,4.6,2.62796,4
10880.0,21.5172,30.5363,46.92,2.62796,16
41442.0,31.327,25.5972,1847.36,2.60491,25
58632.0,122.153,-3.91901,71.76,2.03397,10
9195.0,15.1178,50.193,0.46,2.60491,12
26639.0,20.694,42.7853,158.24,2.58226,10
45166.0,26.476,34.6055,264.96,2.56,24
9250.0,16.7936,43.5855,3.68,2.62796,21
20210.0,18.9986,45.6708,2.76,2.58226,11
45067.0,25.594,40.5004,165.6,2.54901,7
7102.0,29.1318,29.0444,456.32,2.74963,22
31177.0,22.3012,45.1763,8.28,2.59354,7
30277.0,25.9468,36.4052,1788.48,2.62796,26
32360.0,27.7794,48.6436,108.56,2.33827,7
33871.0,21.4878,46.164,426.88,2.32,3
57626.0,19.5376,45.1103,32.2,2.40453,25
41193.0,122.153,-3.7571,53.36,2.19159,26
12584.0,25.5058,25.5249,1258.56,2.68742,11
8131.0,21.2428,39.3483,180.32,2.49546,18
2773.0,19.2044,40.2299,57.04,2.67532,10
50983.0,22.458,35.1262,71.76,2.49546,7
1161.0,26.3878,27.8294,1847.36,2.76242,26
57804.0,30.4842,45.0442,1.38,2.31097,6
27480.0,22.2718,45.3083,1199.68,2.59354,13
16451.0,22.164,37.4022,71.76,2.45421,18
11100.0,27.946,30.5717,1494.08,2.57108,26
39815.0,21.4094,44.3825,9.2,2.52732,7
30523.0,122.153,57.1603,104.88,2.30202,24
32509.0,19.4592,50.8988,114.08,2.41431,9
29275.0,21.7426,36.7495,4.6,2.56,4
11543.0,20.0276,30.2175,35.88,2.65143,3
38457.0,19.9492,47.212,294.4,2.52732,14
22554.0,22.3404,40.1961,90.16,2.57108,22
1033.0,21.9778,33.0709,441.6,2.69964,19
14878.0,16.3036,44.3494,0.92,2.53812,16
30022.0,122.153,35.9221,5.06,2.28431,4
13094.0,23.242,32.3698,136.16,2.65143,4
22743.0,20.0374,47.1467,17.48,2.57108,16
1123.0,25.349,28.259,323.84,2.74963,27
64676.0,23.4968,40.1961,713.92,2.35683,22
40974.0,19.2632,46.0655,57.04,2.56,9
27272.0,22.6736,43.5855,566.72,2.61639,1
20825.0,18.93,44.1836,71.76,2.38522,18
42403.0,122.153,-3.91901,1494.08,2.20788,25
27927.0,21.9484,42.116,165.6,2.60491,7
36190.0,24.124,32.44,279.68,2.56,14
52431.0,21.625,32.7907,0.92,2.45421,25
61989.0,27.2894,33.0359,537.28,2.44412,2
42166.0,23.585,43.3191,507.84,2.52732,13
21293.0,24.7904,34.1532,625.6,2.66332,1
1927.0,22.5462,34.675,202.4,2.7244,22
51047.0,122.153,-3.91901,507.84,2.17553,1
64172.0,19.3122,49.2908,93.84,2.32,11
61965.0,122.153,-4.0,2.2497,2.2388541314554,16
50181.0,122.153,-3.91901,5.06,2.15971,10
46351.0,122.153,-3.91901,11.04,2.20788,7
12010.0,18.1264,31.7368,2.69964,2.69964,9
64367.0,18.9398,48.5139,202.4,2.33827,25
57616.0,19.3514,46.2297,35.88,2.32,22
53032.0,21.4682,41.1751,353.28,2.44412,23
11909.0,15.5588,34.536,2.59354,2.35683,54
44214.0,122.153,-3.91901,101.2,2.1997,24
53903.0,22.654,38.872,143.52,2.48502,14
53701.0,122.153,-3.91901,1199.68,2.20788,9
8833.0,15.9116,48.3192,0.92,2.58226,16
39198.0,122.153,-3.91901,655.04,2.19159,11
50476.0,122.153,-3.91901,11.96,2.15971,26
24288.0,25.3,37.2307,478.4,2.41431,18
312.0,17.7344,39.7896,2.76,2.49546,18
15724.0,25.8194,28.2948,426.88,2.48502,18
24073.0,27.3482,29.8981,1317.44,2.66332,24
51413.0,23.3988,34.0487,43.24,2.49546,1
50806.0,22.066,36.6118,309.12,2.4644,2
51402.0,24.271,32.9308,97.52,2.4644,22
63628.0,19.5866,48.7084,0.92,2.26687,11
14173.0,21.7524,34.2577,3.68,2.67532,21
46066.0,20.7136,46.0326,1.38,2.54901,9
16993.0,19.8904,41.0067,2.76,2.61639,11
15467.0,31.719,19.9596,1023.04,2.74963,22
47709.0,122.153,-3.91901,79.12,2.15188,27
58970.0,122.153,-4.0,1.84,2.06222,7
18053.0,23.2028,31.9832,655.04,2.65143,8
52545.0,21.8112,33.1409,353.28,2.45421,23
52662.0,23.3596,31.5254,713.92,2.47467,25
48365.0,122.153,-3.91901,1081.92,2.18353,10
61587.0,122.153,-4.0,478.4,2.32,19
62560.0,23.83,38.872,48.76,2.42416,1
30815.0,20.4784,50.0,353.28,2.29313,2
12076.0,17.9304,32.9659,2.61639,2.35683,36
40172.0,20.2432,47.0813,1.38,2.57108,9
56922.0,122.153,-4.0,441.6,2.12114,7
36216.0,31.082,22.0985,294.4,2.61639,23
29146.0,22.0268,35.9912,0.46,2.59354,27
42418.0,24.4474,40.0945,4.14,2.52732,2
21097.0,19.2828,46.0326,890.56,2.58226,11
6889.0,26.3192,31.7368,441.6,2.7244,25
29176.0,20.7626,47.2773,2.35683,2.35683,53
16312.0,21.8112,38.5993,1023.04,2.7244,9
47459.0,122.153,-3.91901,75.44,2.1364,4
4238.0,21.1252,38.9401,625.6,2.59354,17
51789.0,23.8006,31.8072,97.52,2.4644,22
2319.0,20.6548,39.0422,128.8,2.68742,2
33592.0,57.2872,49.3876,172.96,2.25825,2
57469.0,20.6352,43.2525,82.8,2.41431,23
17770.0,19.518,39.2123,128.8,2.60491,2
29068.0,21.2428,48.2218,93.84,2.38522,14
18845.0,21.8112,40.568,478.4,2.62796,10
49475.0,122.153,-4.0,3.22,2.20788,24
53532.0,22.213,40.6355,412.16,2.44412,2
836.0,17.4796,40.568,264.96,3.10953,20
6450.0,17.6952,45.6379,50.6,2.65143,3
19740.0,20.988,40.8381,97.52,2.62796,25
37601.0,122.153,-3.91901,0.46,2.15971,18
31555.0,21.6936,48.7408,1847.36,2.32,12
8082.0,20.792,40.0945,16.56,2.67532,7
53874.0,21.3114,40.9055,195.04,2.45421,24
41575.0,122.153,-3.91901,1.38,2.18353,1
46862.0,1.731,-3.91901,713.92,2.02014,18
1537.0,22.85,35.6456,684.48,2.71196,10
37264.0,21.2918,41.5116,4.14,2.51661,13
41318.0,26.1624,32.6154,566.72,2.54901,23
42855.0,21.7524,42.384,3.22,2.52732,7
4850.0,19.8218,41.5116,71.76,2.58226,17
36878.0,21.9778,41.2088,5.98,2.52732,10
37042.0,23.2812,36.6463,101.2,2.54901,25
22651.0,21.4584,42.8521,60.72,2.61639,10
19312.0,21.429,41.6461,136.16,2.62796,7
2736.0,18.4988,42.2835,0.92,2.68742,20
47460.0,22.3796,38.7357,537.28,2.47467,2
61269.0,23.5066,32.9659,566.72,2.37568,21
5416.0,18.6164,42.9189,6.9,2.56,17
933.0,16.627,43.6188,1494.08,2.65143,12
31417.0,122.153,-3.91901,1081.92,2.23278,6
58252.0,17.5874,49.8713,50.6,2.32,22
35000.0,122.153,14.9083,136.16,2.2497,21
8354.0,20.1746,39.8913,143.52,2.66332,19
5068.0,19.4592,41.1414,3.22,2.49546,18
35540.0,122.153,-3.91901,0.46,2.15188,19
6030.0,17.1268,46.2625,71.76,2.57108,22
40349.0,18.4792,50.5463,0.46,2.49546,12
47548.0,122.153,-3.91901,104.88,2.17553,24
28967.0,20.9292,39.0082,0.92,2.58226,12
35787.0,122.153,9.75491,0.92,2.25825,23
30579.0,22.066,46.5577,195.04,2.61639,14
1285.0,22.1738,34.8834,397.44,2.71196,7
53696.0,21.625,39.586,353.28,2.44412,23
25400.0,23.6242,39.2803,50.6,2.62796,3
9877.0,29.808,21.9516,1847.36,2.77533,24
38009.0,19.7532,42.4844,1.38,2.50599,7
47578.0,21.4878,40.1961,441.6,2.47467,21
60299.0,110.668,40.8718,13.8,2.29313,6
12349.0,30.1412,17.5776,596.16,2.76242,24
51217.0,23.7124,35.438,68.08,2.4644,4
49441.0,122.153,-3.91901,1.38,2.25825,9
5649.0,18.8418,42.5178,217.12,2.65143,23
53328.0,21.7818,39.9591,743.36,2.4341,22
14791.0,18.9888,37.162,1.84,2.58226,6
27453.0,21.2918,49.0322,1847.36,2.56,16
53011.0,22.1836,37.5737,441.6,2.47467,1
7258.0,33.9534,23.1974,279.68,2.80151,21
6066.0,17.7736,44.8129,90.16,2.65143,21
9434.0,22.1248,33.9442,209.76,2.68742,1
19132.0,24.6532,35.0915,684.48,2.66332,22
29418.0,19.812,50.8988,0.46,2.34751,26
14833.0,18.5086,37.9161,0.92,2.61639,23
3532.0,15.6862,49.4845,0.92,2.63964,20
737.0,14.3632,48.4166,104.88,2.62796,12
6576.0,21.9288,37.2307,75.44,2.68742,3
30074.0,122.153,49.6457,4.14,2.27556,21
18031.0,26.4956,27.2555,323.84,2.67532,25
61127.0,121.35,-3.91901,68.08,1.99302,10
51174.0,24.3494,33.7,97.52,2.4644,22
12079.0,15.5392,34.675,2.60491,2.35683,54
8021.0,20.9096,41.5116,920.0,2.66332,11
65488.0,81.7774,46.0655,30.36,2.32,21
58973.0,25.2804,36.6463,1847.36,2.45421,24
26164.0,20.008,45.4402,1.84,2.57108,13
32124.0,22.1934,36.9559,0.46,2.59354,20
60160.0,122.153,-4.0,596.16,2.09127,23
7323.0,25.7998,35.0222,309.12,2.7244,7
26350.0,19.8806,46.0655,1.38,2.54901,16
34320.0,122.153,40.8381,128.8,2.31097,27
49609.0,122.153,-4.0,566.72,2.14412,11
63401.0,19.7532,48.9027,2.39484,2.40449,14
13646.0,23.6732,32.4049,57.04,2.57108,17
16035.0,25.9076,29.08,309.12,2.68742,19
45249.0,122.153,-3.91901,353.28,2.16759,22
23491.0,17.8128,49.9357,0.92,2.53812,16
40127.0,21.2722,43.1525,93.84,2.45421,22
44230.0,28.338,28.7591,1847.36,2.56,25
10266.0,22.7324,30.6071,412.16,2.67532,10
49705.0,122.153,-3.91901,10.12,2.19159,7
29363.0,20.5568,39.5521,0.92,2.48502,11
23700.0,19.7336,42.5847,121.44,2.56,6
37877.0,122.153,-3.91901,86.48,2.26687,26
1896.0,22.5854,34.536,309.12,2.52732,18
11717.0,18.8516,29.8981,0.46,2.63964,25
57039.0,20.8704,47.114,1.38,2.50599,9
16491.0,21.7524,37.265,32.2,2.65143,3
7179.0,25.0256,35.7494,264.96,2.7244,3
24289.0,27.3188,32.7206,596.16,2.65143,22
57966.0,19.273,45.3413,0.46,2.41431,7
36519.0,22.36,38.1897,128.8,2.52732,3
44798.0,28.2596,34.2925,309.12,2.58226,1
37828.0,122.153,-3.91901,0.46,2.15188,18
4050.0,18.3224,45.1103,1847.36,2.65143,12
20763.0,17.4698,47.8966,1.38,2.57108,12
56553.0,122.153,-3.91901,964.16,2.06222,26
28762.0,22.7324,36.1638,93.84,2.60491,7
52081.0,22.2718,32.5803,0.92,2.47467,1
25278.0,23.634,39.9591,6.9,2.53812,17
30899.0,23.7908,40.4328,101.2,2.60491,25
33755.0,21.1056,46.0655,187.68,2.32,3
61103.0,18.9888,42.384,30.36,2.32,13
64701.0,122.153,-4.0,2.15188,2.1431789285714284,16
32649.0,26.8288,26.5359,1611.84,2.62796,20
61410.0,24.418,31.6664,195.04,2.40453,27
42220.0,23.3596,43.1191,478.4,2.51661,13
45619.0,122.153,-3.91901,920.0,2.19159,10
14462.0,16.7348,45.1433,0.46,2.60491,12
24244.0,26.1624,34.3621,353.28,2.62796,21
30677.0,24.8002,39.1443,368.0,2.60491,23
13270.0,35.6194,16.8286,165.6,2.81479,21
53024.0,22.2228,37.9161,441.6,2.47467,1
17513.0,19.5866,38.6675,60.72,2.42416,18
20253.0,19.126,43.7186,90.16,2.61639,25
31727.0,21.5074,43.8848,0.46,2.58226,8
21447.0,24.2122,36.6463,368.0,2.65143,7
27880.0,21.7328,42.384,772.8,2.60491,8
53515.0,22.0562,40.3314,1847.36,2.52732,9
38827.0,27.6128,32.1941,323.84,2.57108,21
13796.0,23.2518,32.8608,143.52,2.67532,19
42379.0,23.5948,42.5178,101.2,2.60491,9
43193.0,20.4098,45.2423,0.46,2.56,9
11982.0,18.1264,31.772,2.69964,2.69964,9
29235.0,20.743,46.0655,1.84,2.37568,3
14867.0,18.391,38.5311,0.46,2.62796,27
53487.0,122.153,-3.91901,41.4,2.12875,24
4424.0,21.8504,39.4842,1023.04,2.71196,20
2624.0,19.518,40.3314,104.88,2.76242,9
37026.0,22.899,38.3263,114.08,2.56,14
5389.0,18.342,44.9782,114.08,2.65143,26
16758.0,22.0464,36.0603,108.56,2.65143,21
32108.0,21.5956,47.7013,104.88,2.32,25
31660.0,22.703,42.6182,0.92,2.59354,26
43847.0,19.2926,45.572,8.28,2.45421,19
55085.0,20.6842,41.0067,0.46,2.44412,7
59712.0,122.153,-4.0,1847.36,2.12114,25
36719.0,1.731,-3.91901,1611.84,2.18353,6
4348.0,20.2824,42.183,264.96,2.69964,14
61678.0,29.416,25.8142,1847.36,2.48502,24
23731.0,18.7928,45.3083,20.24,2.58226,19
28618.0,21.9484,38.0187,1.38,2.59354,12
36327.0,122.153,37.7792,121.44,2.28431,7
65093.0,22.8108,44.846,202.4,2.40453,7
20796.0,17.9794,47.8641,104.88,2.59354,26
37475.0,118.469,45.2423,441.6,2.2497,22
22982.0,21.1742,40.8381,46.92,2.61639,1
30954.0,22.7716,43.519,1023.04,2.31097,22
43384.0,1.731,-3.91901,0.46,2.09127,18
15081.0,18.0088,38.5993,8.28,2.60491,23
51294.0,122.153,-3.91901,1847.36,2.20788,24
51320.0,22.4776,36.6463,1.38,2.47467,12
15548.0,21.3114,35.5072,713.92,2.63964,12
38711.0,24.3494,39.5521,2.53812,2.35683,36
32441.0,21.1252,34.8139,1670.72,2.53812,16
21420.0,26.28,32.159,655.04,2.67532,1
4752.0,19.0868,44.5151,382.72,2.65143,12
62608.0,22.9284,42.116,9.2,2.42416,26
27061.0,22.458,46.7869,1847.36,2.57108,16
45785.0,1.731,-3.91901,3.68,2.02703,18
35033.0,122.153,-3.91901,136.16,2.1997,6
49705.0,122.153,-3.91901,79.12,2.14412,4
36304.0,122.153,17.0535,382.72,2.21612,11
8854.0,17.362,44.5813,0.92,2.63964,20
62515.0,24.075,39.62,75.44,2.36622,26
12947.0,25.8782,25.5611,294.4,2.69964,19
53549.0,21.6152,39.6539,861.12,2.4341,22
40150.0,20.2824,47.114,28.52,2.52732,14
51892.0,122.153,-3.91901,382.72,2.17553,26
61936.0,122.153,-4.0,2.2497,2.2375584037558687,16
57404.0,20.8116,42.8187,79.12,2.38522,21
37010.0,122.153,10.6401,1552.96,2.32,24
62000.0,31.5524,25.0902,2.62796,2.35683,28
37242.0,22.6736,36.8871,150.88,2.54901,24
47251.0,26.2996,31.9832,478.4,2.52732,21
5711.0,18.3812,44.7137,53.36,2.65143,10
3680.0,17.8324,43.8848,172.96,2.63964,2
25852.0,22.8304,40.0268,128.8,2.60491,2
25265.0,23.5164,39.62,114.08,2.62796,8
23872.0,18.8908,46.0655,596.16,2.56,11
37973.0,19.9688,41.5116,3.68,2.49546,21
6920.0,22.7226,39.3483,187.68,2.67532,2
30250.0,25.251,37.9161,338.56,2.60491,21
41744.0,27.5736,34.9528,507.84,2.56,2
63107.0,122.153,-3.91901,1.38,2.17553,16
11760.0,19.0672,28.3305,0.46,2.63964,19
21988.0,25.7802,33.979,566.72,2.65143,22
14644.0,24.1828,36.7839,802.24,2.51661,26
9359.0,16.48,44.6475,41.4,2.53812,17
51258.0,24.4768,33.6302,97.52,2.4644,22
